2022-08-04 22:26:29,635 DEBUG   HandlerThread:11056 [handler.py:handle_request():141] handle_request: poll_exit
2022-08-04 22:26:29,635 DEBUG   SenderThread:11056 [sender.py:send_request():316] send_request: poll_exit
2022-08-04 22:26:29,723 INFO    Thread-73 :11056 [upload_job.py:push():138] Uploaded file C:\Users\rkaha\Documents\hopsworks\hopsworks-tutorials\nyc_taxi_fares\wandb\run-20220804_221729-ld19hbke\files\wandb-summary.json
2022-08-04 22:26:29,727 INFO    Thread-70 :11056 [upload_job.py:push():138] Uploaded file C:\Users\rkaha\Documents\hopsworks\hopsworks-tutorials\nyc_taxi_fares\wandb\run-20220804_221729-ld19hbke\files\config.yaml
2022-08-04 22:26:29,727 INFO    Thread-72 :11056 [upload_job.py:push():138] Uploaded file C:\Users\rkaha\Documents\hopsworks\hopsworks-tutorials\nyc_taxi_fares\wandb\run-20220804_221729-ld19hbke\files\requirements.txt
2022-08-04 22:26:29,742 INFO    Thread-71 :11056 [upload_job.py:push():138] Uploaded file C:\Users\rkaha\Documents\hopsworks\hopsworks-tutorials\nyc_taxi_fares\wandb\run-20220804_221729-ld19hbke\files\output.log
2022-08-04 22:26:29,745 DEBUG   HandlerThread:11056 [handler.py:handle_request():141] handle_request: poll_exit
2022-08-04 22:26:29,745 DEBUG   SenderThread:11056 [sender.py:send_request():316] send_request: poll_exit
2022-08-04 22:26:29,853 DEBUG   HandlerThread:11056 [handler.py:handle_request():141] handle_request: poll_exit
2022-08-04 22:26:29,854 DEBUG   SenderThread:11056 [sender.py:send_request():316] send_request: poll_exit
2022-08-04 22:26:29,946 INFO    Thread-55 :11056 [sender.py:transition_state():459] send defer: 9
2022-08-04 22:26:29,946 DEBUG   HandlerThread:11056 [handler.py:handle_request():141] handle_request: defer
2022-08-04 22:26:29,947 INFO    HandlerThread:11056 [handler.py:handle_request_defer():164] handle defer: 9
2022-08-04 22:26:29,947 DEBUG   SenderThread:11056 [sender.py:send_request():316] send_request: defer
2022-08-04 22:26:29,947 INFO    SenderThread:11056 [sender.py:send_request_defer():455] handle sender defer: 9
2022-08-04 22:26:29,962 DEBUG   HandlerThread:11056 [handler.py:handle_request():141] handle_request: poll_exit
2022-08-04 22:26:30,544 INFO    SenderThread:11056 [sender.py:transition_state():459] send defer: 10
2022-08-04 22:26:30,546 DEBUG   SenderThread:11056 [sender.py:send_request():316] send_request: poll_exit
2022-08-04 22:26:30,547 DEBUG   HandlerThread:11056 [handler.py:handle_request():141] handle_request: defer
